"","Provider_Name","Difference","Percent"
"4167",56379,-0.00068,"-9.04%"
"4168",56381,0.00732,"15.62%"
"4169",56387,-0.04356,"-100%"
"4170",56401,0.026755,"53.61%"
"4171",56431,0.00436,"25.69%"
"4172",56440,-9.99999999999994e-05,"-0.5%"
"4173",56474,-0.02165,"-100%"
"4174",56479,0.0041,"12.97%"
"4175",56482,-0.00503,"-17.29%"
"4176",56501,-0.01716,"-72.09%"
"4177",56510,-0.02509,"-100%"
"4178",56514,0.03951,"82.43%"
"4179",56520,-0.02662,"-100%"
"4180",56537,0.016725,"144.49%"
"4181",56544,0.00132,"7.51%"
"4182",56554,-0.00696,"-17.99%"
"4183",56557,-0.02105,"-32.62%"
"4184",56560,-0.00374,"-32.78%"
"4185",56567,0.01554,"50.36%"
"4186",56573,-0.00326,"-11.62%"
"4187",56584,-0.02399,"-100%"
"4188",56585,0.00451,"20.22%"
"4189",56601,0.00978,"124.82%"
"4190",56623,-0.01795,"-39.77%"
"4191",56630,-0.00991,"-21.23%"
"4192",56726,0.00187,"8.93%"
"4193",56732,-0.05664,"-100%"
"4194",56762,-0.03156,"-100%"
"4195",57001,0.01071,"22.94%"
"4196",57005,-0.01809,"-47.88%"
"4197",57006,-0.0171,"-76.56%"
"4198",57014,0.03361,"24.32%"
"4199",57022,0.02096,"59.19%"
"4200",57028,-0.02561,"-57.31%"
"4201",57029,-0.02159,"-100%"
"4202",57030,-0.09692,"-100%"
"4203",57045,-0.03263,"-100%"
"4204",57066,-0.01961,"-22.86%"
"4205",57069,-0.01389,"-55.78%"
"4206",57070,0.02751,"54.59%"
"4207",57078,0.004855,"60.09%"
"4208",57103,0.02946,"175.04%"
"4209",57104,-0.020755,"-37.45%"
"4210",57105,0.00255,"5.6%"
"4211",57106,-0.00239,"-5.99%"
"4212",57201,-0.000594999999999998,"-4.79%"
"4213",57212,0.00576,"17.65%"
"4214",57219,0.00332,"12.86%"
"4215",57225,0.00033,"1.12%"
"4216",57226,-0.02911,"-53.67%"
"4217",57231,-0.02282,"-38.23%"
"4218",57234,-0.000129999999999998,"-0.72%"
"4219",57252,-0.006685,"-26.93%"
"4220",57262,0.000830000000000004,"1.95%"
"4221",57301,-0.00382,"-9.64%"
"4222",57313,0.03292,"29.59%"
"4223",57319,0.00733,"28.19%"
"4224",57325,0.01724,"30.08%"
"4225",57328,-0.01571,"-100%"
"4226",57345,-0.03518,"-100%"
"4227",57350,0.023675,"553.15%"
"4228",57356,-0.06334,"-100%"
"4229",57362,-0.03155,"-100%"
"4230",57369,0.00374,"18.82%"
"4231",57380,-0.00223,"-4.43%"
"4232",57383,-0.04072,"-50.09%"
"4233",57401,-0.008135,"-47.08%"
"4234",57430,0.00489,"27.21%"
"4235",57437,0.00183,"9.04%"
"4236",57442,-0.00516,"-19.6%"
"4237",57469,0.008795,"79.63%"
"4238",57501,-0.007825,"-46%"
"4239",57533,0.07633,"316.2%"
"4240",57551,-0.02569,"-100%"
"4241",57567,0.0269,"133.23%"
"4242",57579,-0.00896,"-26.35%"
"4243",57580,-0.01203,"-38.78%"
"4244",57601,-0.0043,"-9.07%"
"4245",57638,-0.02244,"-42.2%"
"4246",57701,-0.00589,"-25.05%"
"4247",57702,0.002904,"15.28%"
"4248",57717,0.03405,"100.03%"
"4249",57730,-0.02476,"-54.04%"
"4250",57747,-0.00133,"-3.51%"
"4251",57783,0.00837,"78.96%"
"4252",57785,0.01515,"28.5%"
"4253",58027,-0.02657,"-100%"
"4254",58032,-0.01092,"-31.48%"
"4255",58054,-0.00679,"-16.42%"
"4256",58072,0.000270000000000003,"1.19%"
"4257",58078,-0.01323,"-100%"
"4258",58102,-0.000189999999999999,"-1%"
"4259",58103,-0.0118433333333333,"-70.57%"
"4260",58104,0.00181333333333333,"11.32%"
"4261",58201,-0.001075,"-2.51%"
"4262",58237,-0.00133,"-7.54%"
"4263",58240,-0.0221,"-100%"
"4264",58251,-0.000719999999999998,"-1.75%"
"4265",58257,-0.01667,"-100%"
"4266",58267,0.01929,"65.39%"
"4267",58270,0.000889999999999998,"3.68%"
"4268",58282,-0.05569,"-100%"
"4269",58301,-0.00639,"-34.98%"
"4270",58318,-0.01795,"-100%"
"4271",58329,0.02179,"36.09%"
"4272",58344,-0.03032,"-59.72%"
"4273",58366,-0.02709,"-51.82%"
"4274",58368,0.00707,"55.06%"
"4275",58401,-0.00593,"-14.29%"
"4276",58413,-0.0026,"-10.16%"
"4277",58421,0.01026,"53.75%"
"4278",58425,0.000199999999999999,"0.43%"
"4279",58436,-0.04145,"-100%"
"4280",58474,-0.00235,"-6.2%"
"4281",58495,0.00232,"15.57%"
"4282",58501,-0.0124,"-61.88%"
"4283",58503,0.01566,"645.33%"
"4284",58523,-0.00433,"-16.16%"
"4285",58540,-0.00093,"-9.29%"
"4286",58554,-0.00173333333333333,"-10.2%"
"4287",58561,-0.02284,"-43.74%"
"4288",58573,-0.05304,"-100%"
"4289",58601,-0.00344,"-20.82%"
"4290",58631,0.000780000000000003,"1.21%"
"4291",58640,-0.02083,"-100%"
"4292",58652,-0.05513,"-100%"
"4293",58701,0.04464,"127.65%"
"4294",58702,-0.00894,"-34.27%"
"4295",58730,0.00148,"5.55%"
"4296",58761,0.02556,"44.18%"
"4297",58790,-6.0000000000001e-05,"-0.3%"
"4298",58801,0.00338,"8.17%"
"4299",58852,-0.00156,"-5.08%"
"4300",59034,-0.00275,"-8.58%"
"4301",59044,0.00445,"31.67%"
"4302",59047,-0.0178,"-100%"
"4303",59068,0.01285,"53.72%"
"4304",59101,0.00845,"56.77%"
"4305",59102,0.0112825,"59.12%"
"4306",59105,-0.0332,"-69.18%"
"4307",59201,6e-04,"2.93%"
"4308",59230,0.0052,"12.45%"
"4309",59254,-0.05493,"-100%"
"4310",59301,1.49999999999994e-05,"0.13%"
"4311",59330,-0.01714,"-15.78%"
"4312",59353,-0.0249,"-100%"
"4313",59405,-0.000406666666666666,"-1.32%"
"4314",59425,-0.00025,"-1.07%"
"4315",59427,0.00319,"14.7%"
"4316",59457,-0.0208666666666667,"-87.86%"
"4317",59474,0.00126,"2.39%"
"4318",59501,-0.0174,"-46.98%"
"4319",59523,0.02008,"44.17%"
"4320",59601,0.01427,"100.07%"
"4321",59634,0.00342000000000001,"4.48%"
"4322",59701,0.0198933333333333,"83.02%"
"4323",59711,-0.15476,"-100%"
"4324",59715,-0.0105533333333333,"-41.48%"
"4325",59722,-0.01566,"-100%"
"4326",59725,-0.017,"-41.96%"
"4327",59749,-0.03832,"-44.02%"
"4328",59802,-0.00468,"-10.18%"
"4329",59840,-0.022565,"-50.4%"
"4330",59845,-0.03703,"-100%"
"4331",59860,-0.0619,"-100%"
"4332",59864,-0.005415,"-37.93%"
"4333",59870,-0.02991,"-100%"
"4334",59901,0.00478333333333333,"16.07%"
"4335",59912,0.01407,"54.85%"
"4336",59923,0.00265,"6.02%"
"4337",59937,-0.04587,"-62.54%"
"4338",60004,-0.001135,"-8.88%"
"4339",60005,0.000776666666666666,"13.36%"
"4340",60007,-0.02584,"-56.44%"
"4341",60010,-0.01151,"-72.14%"
"4342",60015,0.00283,"61.45%"
"4343",60016,-0.00359666666666667,"-17.23%"
"4344",60018,-0.00584,"-25.18%"
"4345",60025,-0.00616,"-20.17%"
"4346",60035,-0.00109,"-7.56%"
"4347",60040,0.00769,"27.99%"
"4348",60046,-0.00103,"-6.35%"
"4349",60047,0.00238666666666667,"19.74%"
"4350",60048,0.00173,"11.28%"
"4351",60050,-0.0087,"-46.23%"
"4352",60053,-0.01305,"-67.76%"
"4353",60062,0.004458,"96.83%"
"4354",60067,-0.00158666666666667,"-4.95%"
"4355",60068,-0.0088,"-40.55%"
"4356",60069,0.000195000000000001,"3.31%"
"4357",60076,-0.00145,"-13.79%"
"4358",60077,-0.003205,"-54.6%"
"4359",60084,0.01137,"80.35%"
"4360",60085,-0.000130000000000002,"-1.15%"
"4361",60087,-0.00135,"-11.62%"
"4362",60089,-0.00201,"-13.85%"
"4363",60090,0.00125333333333333,"11.4%"
"4364",60098,0.00326666666666667,"9.06%"
"4365",60099,-0.01709,"-87.69%"
"4366",60103,0.00195,"12.72%"
"4367",60106,-0.01088,"-20.3%"
"4368",60107,0.01109,"61.2%"
"4369",60108,0.00283,"18.42%"
"4370",60115,0.0072175,"124.01%"
"4371",60120,0.00217,"24.55%"
"4372",60123,0.00417,"101.26%"
"4373",60126,0.0044525,"86.21%"
"4374",60130,0.00613,"15.78%"
"4375",60143,0.00473,"28.91%"
"4376",60148,0.00016,"1.26%"
"4377",60154,0.02749,"334.84%"
"4378",60162,-0.0176,"-29.22%"
"4379",60164,0.00051,"10.92%"
"4380",60169,-0.00935,"-68.55%"
"4381",60172,0.01593,"140.35%"
"4382",60174,-0.00553,"-28.62%"
"4383",60177,-0.001775,"-14.22%"
"4384",60185,-0.00277,"-34.39%"
"4385",60187,-0.003075,"-18.62%"
"4386",60190,0.00833,"104.12%"
"4387",60193,-0.02544,"-58.63%"
"4388",60194,0.00417,"25.05%"
"4389",60201,0.00338,"65.35%"
"4390",60202,-0.002945,"-14.78%"
"4391",60302,0.00759666666666666,"65.72%"
"4392",60401,0.00182,"11.39%"
"4393",60402,-0.0110933333333333,"-46.13%"
"4394",60411,-0.00400333333333333,"-56.87%"
"4395",60415,-0.00615,"-50.64%"
"4396",60417,-0.02725,"-52.42%"
"4397",60419,0.002605,"18.53%"
"4398",60420,-0.000619999999999996,"-1.92%"
"4399",60425,-0.01022,"-36.99%"
"4400",60426,-0.00859,"-54.57%"
"4401",60429,-0.01159,"-44.32%"
"4402",60430,-0.000584999999999999,"-3.03%"
"4403",60432,0.000799999999999995,"1.53%"
"4404",60433,0.004295,"13.6%"
"4405",60435,0.009254,"26.49%"
"4406",60438,0.00219,"5.26%"
"4407",60439,-0.006525,"-71.62%"
"4408",60440,0.00696,"21.47%"
"4409",60443,0.02705,"107.6%"
"4410",60445,-0.00173333333333333,"-39.45%"
"4411",60450,-0.044185,"-78.18%"
"4412",60453,-0.01605,"-37.31%"
"4413",60455,-0.000504999999999999,"-2.82%"
"4414",60457,-0.01457,"-100%"
"4415",60459,0.001575,"7.18%"
"4416",60462,-0.026395,"-59.26%"
"4417",60463,0.00195,"9.79%"
"4418",60465,-0.00516,"-28.1%"
"4419",60467,-0.01394,"-27.42%"
"4420",60471,-0.00357,"-15.94%"
"4421",60473,-0.000133333333333333,"-0.35%"
"4422",60478,0.00657,"76.93%"
"4423",60481,-0.00584,"-44.28%"
"4424",60505,0.00680333333333333,"40.76%"
"4425",60506,-0.0152666666666667,"-26.6%"
"4426",60510,0.002015,"32.29%"
"4427",60521,-0.0062925,"-40.37%"
"4428",60525,0.0311533333333333,"326.78%"
"4429",60526,-0.00257,"-6.8%"
"4430",60532,0.00406,"14.44%"
"4431",60544,-0.00737,"-23.31%"
"4432",60548,-0.015035,"-45.45%"
"4433",60550,0.0093,"19.52%"
"4434",60559,-0.00111333333333333,"-4.06%"
"4435",60560,-0.00679,"-12.21%"
"4436",60563,-0.00488,"-18.78%"
"4437",60565,-0.01456,"-100%"
"4438",60608,-0.00612,"-39.07%"
"4439",60609,-0.00635,"-21.99%"
"4440",60610,0.02389,"78.1%"
"4441",60613,0.00443,"19.62%"
"4442",60614,-0.000725000000000003,"-2.24%"
"4443",60616,-0.003925,"-14.86%"
"4444",60618,0.01249,"22.36%"
"4445",60620,0.00265,"22.27%"
"4446",60621,0.00865,"93.16%"
"4447",60622,0.00163666666666667,"78.43%"
"4448",60625,0.00120666666666667,"12.79%"
"4449",60626,0.00270888888888889,"21.76%"
"4450",60628,0.00293,"76.7%"
"4451",60630,0.01111,"162.66%"
"4452",60631,-0.00445333333333333,"-13.32%"
"4453",60632,-0.0083,"-100%"
"4454",60633,0.00232,"12.68%"
"4455",60634,-0.00613,"-41.16%"
"4456",60637,-2.00000000000001e-05,"-0.88%"
"4457",60639,0.00081,"8.84%"
"4458",60640,-0.0010925,"-4.63%"
"4459",60641,-0.010845,"-39%"
"4460",60643,-0.0180033333333333,"-74.82%"
"4461",60644,0.00154,"6.51%"
"4462",60645,-0.002828,"-19.8%"
"4463",60646,0.00766,"46.12%"
"4464",60647,0.00367,"39.08%"
"4465",60649,-0.00820333333333333,"-36%"
"4466",60652,-2e-04,"-4.17%"
"4467",60656,0.02935,"359.68%"
"4468",60657,-0.00072,"-12.35%"
"4469",60659,0.01005,"84.81%"
"4470",60660,-0.01292,"-100%"
"4471",60707,0.00461,"10.08%"
"4472",60714,0.00327857142857143,"35.32%"
"4473",60804,-0.007635,"-28.37%"
"4474",60805,-0.03211,"-77.64%"
"4475",60901,-0.0286733333333333,"-69.79%"
"4476",60914,0.02354,"71.25%"
"4477",60915,-0.02018,"-43.05%"
"4478",60927,-0.05375,"-61.71%"
"4479",60930,-0.01165,"-15.85%"
"4480",60938,-0.00366,"-8.14%"
"4481",60957,0.00284666666666667,"17.77%"
"4482",60959,0.00564000000000001,"9.74%"
"4483",60970,-0.00829,"-13.89%"
"4484",61008,0.0130233333333333,"101.82%"
"4485",61024,-0.00463999999999999,"-6.63%"
"4486",61028,-0.03203,"-44.93%"
"4487",61031,-0.02562,"-34.37%"
"4488",61032,-0.0152875,"-43.2%"
"4489",61036,-0.01778,"-50.33%"
"4490",61048,-0.000809999999999998,"-1.32%"
"4491",61053,-0.00104,"-5.96%"
"4492",61061,-0.00119999999999999,"-1.81%"
"4493",61068,-0.015665,"-100%"
"4494",61074,0.02362,"51.04%"
"4495",61081,-0.00180333333333333,"-26.36%"
"4496",61085,-0.00424,"-7.74%"
"4497",61103,0.007555,"26.01%"
"4498",61107,0.00289333333333333,"19.53%"
"4499",61108,0.00666,"105.77%"
"4500",61114,0.01974,"44.08%"
"4501",61201,-0.00837,"-29.61%"
"4502",61231,0.003945,"18.59%"
"4503",61244,0.00214,"12.63%"
"4504",61252,-0.04523,"-45.66%"
"4505",61254,0.00474333333333334,"26.4%"
"4506",61265,-0.000244999999999995,"-0.59%"
"4507",61270,-0.003935,"-6.25%"
"4508",61277,-0.01132,"-49.97%"
"4509",61282,-0.02789,"-63.55%"
"4510",61310,0.01611,"24.41%"
"4511",61341,-0.02041,"-45.68%"
"4512",61342,-0.002815,"-22.89%"
"4513",61350,-0.00867666666666666,"-49.68%"
"4514",61356,-0.00047,"-4.69%"
"4515",61369,-0.01347,"-18.27%"
"4516",61401,0.003864,"14.26%"
"4517",61410,0.0247,"122.64%"
"4518",61427,-0.00724,"-11.69%"
"4519",61443,-0.00304,"-13.47%"
"4520",61448,0.00429,"27.93%"
"4521",61455,-0.00656,"-25.74%"
"4522",61462,-0.00447,"-23.31%"
"4523",61520,-0.00763,"-32.64%"
"4524",61523,-0.000720000000000005,"-2.15%"
"4525",61530,-0.009165,"-100%"
"4526",61531,-0.00161,"-3.24%"
"4527",61540,0.0168,"59.53%"
"4528",61548,0.00904,"39.49%"
"4529",61550,0.00731333333333333,"36.39%"
"4530",61554,-0.00449666666666667,"-15.72%"
"4531",61561,-0.02264,"-100%"
"4532",61571,0.00584999999999999,"18.61%"
"4533",61604,-0.00936,"-23.93%"
"4534",61611,-0.00259666666666666,"-10.15%"
"4535",61614,-0.0136366666666667,"-27.47%"
"4536",61615,0.04325,"156.08%"
"4537",61616,0.00055,"4.46%"
"4538",61701,-0.013006,"-49.76%"
"4539",61726,0.00315,"18.45%"
"4540",61727,-0.02044,"-100%"
"4541",61739,0.0161,"100.75%"
"4542",61740,-0.00209,"-6.15%"
"4543",61752,-0.03736,"-100%"
"4544",61761,-0.000903333333333334,"-6.08%"
"4545",61764,-0.0159066666666667,"-55.27%"
"4546",61802,-0.00305,"-21.93%"
"4547",61820,-0.000985,"-3.4%"
"4548",61821,0.00228,"12.11%"
"4549",61832,-0.009635,"-32.33%"
"4550",61834,0.01056,"31.3%"
"4551",61842,-0.02154,"-49.52%"
"4552",61847,-0.02496,"-100%"
"4553",61856,0.02446,"93.79%"
"4554",61874,0.00619,"106.17%"
"4555",61911,0.00164,"4.49%"
"4556",61924,0.000660000000000001,"8.31%"
"4557",61938,-0.01852,"-51.15%"
"4558",61944,-0.01283,"-57.65%"
"4559",61951,0.000373333333333333,"1.51%"
"4560",62001,-0.005185,"-16.64%"
"4561",62002,0.008296,"83.08%"
"4562",62012,-0.01023,"-44.09%"
"4563",62025,-0.01359,"-21.58%"
"4564",62033,-0.04247,"-100%"
"4565",62034,-0.020735,"-53.67%"
"4566",62035,-0.03272,"-100%"
"4567",62047,-0.01493,"-100%"
"4568",62049,0.00509,"19.72%"
"4569",62052,0.00108,"3.48%"
"4570",62062,0.005195,"79.37%"
"4571",62075,0.00846,"29.77%"
"4572",62092,-0.0154,"-36.77%"
"4573",62095,-0.01801,"-64.41%"
"4574",62206,-0.004985,"-29.11%"
"4575",62216,0.02123,"154.06%"
"4576",62220,-0.00928666666666667,"-22.25%"
"4577",62223,-0.00162,"-4.62%"
"4578",62226,-0.00555,"-63.39%"
"4579",62230,-0.03896,"-71.45%"
"4580",62231,-0.02608,"-100%"
"4581",62232,-0.01452,"-53.88%"
"4582",62233,-0.01804,"-40.81%"
"4583",62236,-0.0036,"-15.06%"
"4584",62243,-0.00205,"-17.86%"
"4585",62246,-0.0063,"-19.05%"
"4586",62249,-0.000490000000000001,"-5.62%"
"4587",62254,0.008035,"84.53%"
"4588",62258,-0.029015,"-49.87%"
"4589",62263,-0.00274,"-10.38%"
"4590",62264,0.00541,"30.83%"
"4591",62274,0.02216,"130.35%"
"4592",62278,-0.00169,"-9.81%"
"4593",62286,0.0352,"75.98%"
"4594",62298,-0.00836,"-100%"
"4595",62301,0.004055,"24.41%"
"4596",62312,-0.000609999999999999,"-2.49%"
"4597",62320,-0.00184,"-12.48%"
"4598",62341,0.01292,"20.12%"
"4599",62351,-0.02824,"-64.49%"
"4600",62353,0.00468,"30.23%"
"4601",62363,-0.014375,"-100%"
"4602",62401,0.0246366666666667,"66.8%"
"4603",62411,-0.00116,"-6.13%"
"4604",62417,-0.000480000000000001,"-0.86%"
"4605",62428,0.00084,"3.9%"
"4606",62439,-0.03146,"-42.1%"
"4607",62447,0.02685,"76.69%"
"4608",62448,0.02682,"154.05%"
"4609",62449,-0.01278,"-26.87%"
"4610",62450,0.00738333333333334,"28.57%"
"4611",62454,-0.005745,"-16.7%"
"4612",62471,-0.00402999999999999,"-6.32%"
"4613",62521,-0.00472,"-32.62%"
"4614",62526,-8.99999999999998e-05,"-1.24%"
"4615",62535,-0.000109999999999999,"-0.13%"
"4616",62550,-0.03611,"-100%"
"4617",62557,-0.006765,"-49.82%"
"4618",62565,0.02173,"236.07%"
"4619",62568,0.00516,"48.07%"
"4620",62615,-0.01046,"-44.32%"
"4621",62618,-0.03175,"-55.51%"
"4622",62626,-0.00413333333333333,"-21.33%"
"4623",62640,0.00137,"14.08%"
"4624",62650,0.001552,"10.44%"
"4625",62656,-0.00739666666666667,"-100%"
"4626",62675,0.000779999999999999,"8.01%"
"4627",62681,-0.04845,"-100%"
"4628",62691,0.00416,"18.78%"
"4629",62694,-0.04425,"-100%"
"4630",62702,-0.008146,"-50.25%"
"4631",62711,-0.00163,"-4.12%"
"4632",62801,-0.00881,"-28.9%"
"4633",62812,-0.0102333333333333,"-44.22%"
"4634",62821,0.00165,"14.25%"
"4635",62832,-0.015315,"-18.36%"
"4636",62835,0.00277,"12.21%"
"4637",62837,0.013885,"80.38%"
"4638",62839,0.000475,"2.15%"
"4639",62844,-0.00643000000000001,"-8.82%"
"4640",62859,0.00958000000000001,"27.43%"
"4641",62863,0.05178,"75.51%"
"4642",62864,0.0085975,"46.61%"
"4643",62881,-0.01881,"-21.75%"
"4644",62896,0.018215,"60.23%"
"4645",62901,-0.021455,"-32.61%"
"4646",62906,-0.017045,"-65.62%"
"4647",62917,0.01331,"19.68%"
"4648",62920,-0.000979999999999998,"-5.47%"
"4649",62930,0.01295,"56.38%"
"4650",62933,-0.04877,"-100%"
"4651",62946,0.00507,"15.69%"
"4652",62948,0.00493,"12.52%"
"4653",62952,0.03643,"140.22%"
"4654",62959,-0.0315,"-74.07%"
"4655",62960,-0.00787,"-30.27%"
"4656",63010,-0.01429,"-54.92%"
"4657",63016,-0.00266,"-12.76%"
"4658",63017,-0.008111,"-34.35%"
"4659",63020,-0.00614666666666667,"-33.12%"
"4660",63021,0.003055,"15.01%"
"4661",63025,-0.0014,"-4.12%"
"4662",63026,0.000573333333333334,"6.36%"
"4663",63028,-0.00145333333333333,"-3.59%"
"4664",63031,0.00678,"63.73%"
"4665",63033,-0.0011775,"-8.56%"
"4666",63034,-0.02581,"-59.44%"
"4667",63043,0.00436666666666666,"21.72%"
"4668",63044,-0.00116,"-10.27%"
"4669",63068,0.00622,"24.15%"
"4670",63077,-0.02133,"-62.26%"
"4671",63080,0.020395,"73.52%"
"4672",63084,-0.00077,"-3.67%"
"4673",63088,0.000560000000000001,"2.26%"
"4674",63090,0.022925,"124.97%"
"4675",63103,0.00485,"31.37%"
"4676",63107,0.000639999999999998,"3.38%"
"4677",63108,0.00128,"5.5%"
"4678",63110,0.00918,"155.59%"
"4679",63111,-0.00152666666666667,"-33.04%"
"4680",63113,0.001995,"102.57%"
"4681",63114,0.00721,"31.95%"
"4682",63116,-0.00453,"-25.56%"
"4683",63118,0.000810000000000002,"3.05%"
"4684",63119,-0.002605,"-12.77%"
"4685",63121,-0.01098,"-21.3%"
"4686",63122,-0.00388,"-100%"
"4687",63123,0.004,"21.03%"
"4688",63124,-0.01981,"-30.08%"
"4689",63127,-0.02719,"-72.76%"
"4690",63128,0.000875000000000001,"10.38%"
"4691",63129,0.022855,"331.71%"
"4692",63131,0.0135,"76.79%"
"4693",63134,-0.01755,"-100%"
"4694",63135,0.01007,"156.73%"
"4695",63136,-0.00199666666666666,"-6.8%"
"4696",63137,0.0217,"67.83%"
"4697",63139,0.01167,"124.02%"
"4698",63141,0.01925,"195.43%"
"4699",63146,-0.00825,"-39.5%"
"4700",63147,-0.00635,"-100%"
"4701",63301,0.00017,"0.6%"
"4702",63334,0.00046,"3.04%"
"4703",63353,0.00523,"17.98%"
"4704",63363,0.00862,"32.95%"
"4705",63366,-0.01392,"-18.78%"
"4706",63368,0.00126,"3.37%"
"4707",63376,-0.018005,"-100%"
"4708",63377,-0.01582,"-100%"
"4709",63379,-0.014215,"-28.51%"
"4710",63382,0.000280000000000001,"2.94%"
"4711",63384,0.01564,"74.65%"
"4712",63385,0.00118,"18.41%"
"4713",63390,0.03501,"269.72%"
"4714",63401,-0.0049775,"-17.51%"
"4715",63435,0.02607,"135.15%"
"4716",63436,-0.00925,"-39.31%"
"4717",63447,-0.00191,"-3.4%"
"4718",63456,-0.00344,"-8.59%"
"4719",63461,0.0431,"151.33%"
"4720",63468,-0.01415,"-56.26%"
"4721",63501,-0.0147,"-36.49%"
"4722",63552,-0.02559,"-41.54%"
"4723",63555,-0.02884,"-54.57%"
"4724",63556,-0.00720000000000001,"-11.02%"
"4725",63561,-0.02795,"-37.88%"
"4726",63601,0.00358,"47.48%"
"4727",63623,0.00345,"14.09%"
"4728",63638,-0.08402,"-100%"
"4729",63640,-0.002358,"-7.05%"
"4730",63645,0.00562,"84.38%"
"4731",63664,0.006525,"39.44%"
"4732",63670,0.014625,"57.53%"
"4733",63703,0.0111633333333333,"197.58%"
"4734",63740,0.02027,"52.69%"
"4735",63755,-0.01388,"-59.55%"
"4736",63775,-0.004575,"-19.66%"
"4737",63801,0.000133333333333334,"1.03%"
"4738",63841,-0.00983333333333333,"-45.2%"
"4739",63845,-5.99999999999976e-05,"-0.19%"
"4740",63848,-0.01885,"-52.86%"
"4741",63863,-0.010475,"-100%"
"4742",63876,-2.00000000000027e-05,"-0.09%"
"4743",63877,-0.04188,"-100%"
"4744",63901,-0.004644,"-20.8%"
"4745",63933,-0.00128,"-9.46%"
"4746",63935,0.04234,"242.91%"
"4747",63944,0.00911,"27.43%"
"4748",63957,-0.0082,"-35.16%"
"4749",63960,-0.03124,"-100%"
"4750",64012,-0.004035,"-14.45%"
"4751",64014,-0.006345,"-22.6%"
"4752",64020,-0.01196,"-15.99%"
"4753",64024,-0.000843333333333333,"-11.97%"
"4754",64030,0.04266,"449.05%"
"4755",64037,-0.02891,"-42.88%"
"4756",64040,-0.04164,"-48.64%"
"4757",64050,0.000764999999999995,"2.67%"
"4758",64052,-0.02511,"-100%"
"4759",64055,0.00201,"9.03%"
"4760",64057,-0.000700000000000003,"-2.69%"
"4761",64067,-0.0179,"-60.13%"
"4762",64068,0.0123166666666667,"46.52%"
"4763",64075,0.01507,"62.92%"
"4764",64076,0.00514000000000001,"5.01%"
"4765",64080,-0.01712,"-100%"
"4766",64081,0.0143366666666667,"406.14%"
"4767",64083,-0.0028,"-8.86%"
"4768",64085,0.00581,"32.82%"
"4769",64089,0.02006,"152.08%"
"4770",64093,0.008425,"175.16%"
"4771",64111,0.0080625,"28.69%"
"4772",64114,0.0049175,"62.42%"
"4773",64118,0.00738,"17.98%"
"4774",64123,0.01034,"71.46%"
"4775",64130,0.01546,"54.42%"
"4776",64131,0.00346,"73.41%"
"4777",64132,-0.0117,"-100%"
"4778",64133,-0.01935,"-37.8%"
"4779",64137,-0.03134,"-56.84%"
"4780",64138,0.00913333333333333,"243.12%"
"4781",64139,0.009435,"23.8%"
"4782",64145,-0.01937,"-52.11%"
"4783",64150,-0.00899,"-49.61%"
"4784",64154,0.018265,"105.85%"
"4785",64155,-0.02208,"-58.46%"
"4786",64424,0.002225,"13.28%"
"4787",64429,-0.04504,"-75.67%"
"4788",64454,0.00918,"26.05%"
"4789",64463,-0.0049,"-14.08%"
"4790",64468,0.0067025,"66.03%"
"4791",64469,9.99999999999612e-06,"0.03%"
"4792",64470,-0.0018,"-6.44%"
"4793",64482,-0.00774999999999999,"-7.92%"
"4794",64485,-0.01283,"-44.07%"
"4795",64505,0.01119,"88.74%"
"4796",64506,0.003635,"12.21%"
"4797",64601,-0.001225,"-10.34%"
"4798",64628,-0.00655,"-100%"
"4799",64633,-0.01157,"-58.96%"
"4800",64640,-0.02627,"-100%"
"4801",64658,-0.02451,"-100%"
"4802",64683,0.001955,"22.3%"
"4803",64701,-0.0161625,"-81.83%"
"4804",64730,-0.008675,"-12.6%"
"4805",64744,0.01491,"119.18%"
"4806",64759,-0.000849999999999997,"-2.33%"
"4807",64763,0.01652,"36.86%"
"4808",64772,-0.0181275,"-45.57%"
"4809",64801,0.01648,"34.06%"
"4810",64803,-0.00427,"-12.15%"
"4811",64804,-0.01122,"-21.32%"
"4812",64831,0.00627,"21.23%"
"4813",64836,0.0146,"203.34%"
"4814",64850,0.03286,"170.44%"
"4815",64865,-0.0279,"-63.7%"
"4816",64870,0.00745,"79.09%"
"4817",65010,-0.000310000000000005,"-0.88%"
"4818",65018,-0.00185,"-7.2%"
"4819",65026,-0.01399,"-100%"
"4820",65038,-0.02067,"-22.38%"
"4821",65041,-0.00458,"-18.41%"
"4822",65051,0.02516,"79.37%"
"4823",65065,-0.009655,"-65.13%"
"4824",65066,0.01047,"60.19%"
"4825",65075,-0.00243,"-11.02%"
"4826",65078,-0.01652,"-100%"
"4827",65082,0.000789999999999999,"2.35%"
"4828",65084,0.02609,"102.31%"
"4829",65085,0.00382,"6.04%"
"4830",65101,-0.02182,"-53.36%"
"4831",65109,-0.006325,"-64.77%"
"4832",65110,-0.000370000000000001,"-3.29%"
"4833",65201,-0.0024,"-19.22%"
"4834",65202,0.022245,"156.99%"
"4835",65203,0.013,"31.75%"
"4836",65240,-0.02634,"-100%"
"4837",65254,-0.00427999999999999,"-4.61%"
"4838",65265,-0.02978,"-42.87%"
"4839",65270,0.00146666666666667,"16.74%"
"4840",65275,0.04087,"69.45%"
"4841",65281,-0.00222,"-6.99%"
